images/american_bulldog_139.jpg,500,334,125,142,218,232,american_bulldog,0
images/american_bulldog_194.jpg,500,461,138,22,360,201,american_bulldog,0
images/american_bulldog_171.jpg,500,394,127,38,273,170,american_bulldog,0
images/american_bulldog_167.jpg,375,500,186,174,270,243,american_bulldog,0
images/american_bulldog_172.jpg,500,375,14,14,366,336,american_bulldog,0
images/american_bulldog_124.jpg,500,375,111,77,312,277,american_bulldog,0
images/american_bulldog_187.jpg,333,500,35,82,315,254,american_bulldog,0
images/american_bulldog_166.jpg,500,375,1,96,341,446,american_bulldog,0
images/american_bulldog_100.jpg,333,500,204,105,290,202,american_bulldog,0
images/american_bulldog_151.jpg,334,500,57,26,417,278,american_bulldog,0
images/american_bulldog_16.jpg,334,500,120,44,198,116,american_bulldog,0
images/american_bulldog_12.jpg,333,500,183,60,401,256,american_bulldog,0
images/american_bulldog_202.jpg,500,412,42,17,249,158,american_bulldog,0
images/american_bulldog_13.jpg,333,500,1,1,367,303,american_bulldog,0
images/american_bulldog_135.jpg,334,500,284,58,363,128,american_bulldog,0
images/american_bulldog_169.jpg,333,500,39,86,420,325,american_bulldog,0
images/american_bulldog_104.jpg,332,500,96,29,360,253,american_bulldog,0
images/american_bulldog_128.jpg,281,500,153,37,269,153,american_bulldog,0
images/american_bulldog_115.jpg,333,500,182,49,298,173,american_bulldog,0
images/american_bulldog_179.jpg,334,500,39,9,415,312,american_bulldog,0
images/american_bulldog_201.jpg,335,500,135,36,348,230,american_bulldog,0
images/american_bulldog_144.jpg,375,500,147,44,332,221,american_bulldog,0
images/american_bulldog_133.jpg,334,500,213,27,394,209,american_bulldog,0
images/american_bulldog_186.jpg,500,375,74,230,289,432,american_bulldog,0
images/american_bulldog_180.jpg,334,500,46,23,417,334,american_bulldog,0
images/american_bulldog_177.jpg,327,500,185,21,392,244,american_bulldog,0
images/american_bulldog_121.jpg,333,500,306,101,415,168,american_bulldog,0
images/american_bulldog_198.jpg,338,500,159,11,390,185,american_bulldog,0
images/american_bulldog_122.jpg,333,500,168,19,331,162,american_bulldog,0
images/american_bulldog_105.jpg,332,500,166,73,375,241,american_bulldog,0
images/american_bulldog_149.jpg,500,375,131,177,229,272,american_bulldog,0
images/american_bulldog_129.jpg,500,382,164,32,351,186,american_bulldog,0
images/american_bulldog_148.jpg,375,500,136,123,347,275,american_bulldog,0
images/american_bulldog_161.jpg,333,500,5,1,438,333,american_bulldog,0
images/american_bulldog_141.jpg,500,333,27,87,267,287,american_bulldog,0
images/american_bulldog_174.jpg,333,500,183,16,491,301,american_bulldog,0
images/american_bulldog_173.jpg,333,500,156,46,492,250,american_bulldog,0
images/american_bulldog_136.jpg,500,333,57,142,230,340,american_bulldog,0
images/boxer_149.jpg,375,500,176,107,276,241,boxer,1
images/boxer_136.jpg,500,375,63,266,162,352,boxer,1
images/boxer_16.jpg,500,357,114,120,275,268,boxer,1
images/boxer_131.jpg,500,333,36,40,192,216,boxer,1
images/boxer_100.jpg,332,500,63,52,213,170,boxer,1
images/boxer_169.jpg,333,500,286,95,379,201,boxer,1
images/boxer_171.jpg,333,500,141,84,336,270,boxer,1
images/boxer_144.jpg,375,500,121,54,235,146,boxer,1
images/boxer_17.jpg,500,400,122,59,375,309,boxer,1
images/boxer_142.jpg,375,500,165,114,343,258,boxer,1
images/boxer_130.jpg,375,500,95,1,390,245,boxer,1
images/boxer_133.jpg,368,500,102,104,344,278,boxer,1
images/boxer_156.jpg,500,358,61,99,357,440,boxer,1
images/boxer_147.jpg,375,500,91,1,370,332,boxer,1
images/boxer_14.jpg,333,500,240,77,353,186,boxer,1
images/boxer_172.jpg,500,400,124,104,248,202,boxer,1
images/boxer_118.jpg,375,500,145,105,196,169,boxer,1
images/boxer_119.jpg,333,500,211,131,276,195,boxer,1
images/boxer_103.jpg,375,500,157,88,319,251,boxer,1
images/boxer_175.jpg,333,500,232,44,308,112,boxer,1
images/boxer_107.jpg,500,417,1,15,395,417,boxer,1
images/boxer_137.jpg,375,500,87,51,366,302,boxer,1
images/boxer_101.jpg,500,446,6,12,442,450,boxer,1
images/boxer_10.jpg,375,500,135,41,373,311,boxer,1
images/boxer_157.jpg,500,333,33,27,244,281,boxer,1
images/boxer_111.jpg,333,500,116,1,321,239,boxer,1
images/boxer_189.jpg,500,386,64,33,251,285,boxer,1
images/boxer_129.jpg,333,500,229,128,289,177,boxer,1
images/boxer_134.jpg,500,375,17,82,291,375,boxer,1
images/boxer_105.jpg,375,500,230,112,371,229,boxer,1
images/boxer_128.jpg,333,500,87,205,174,311,boxer,1
images/boxer_135.jpg,375,500,86,9,412,308,boxer,1
images/boxer_178.jpg,333,500,144,23,385,266,boxer,1
images/boxer_139.jpg,375,500,175,158,279,282,boxer,1
images/boxer_146.jpg,333,500,146,1,436,258,boxer,1
images/boxer_104.jpg,375,500,190,47,320,158,boxer,1
images/boxer_160.jpg,491,394,128,39,259,154,boxer,1
images/boxer_165.jpg,500,334,125,88,278,225,boxer,1
images/boxer_114.jpg,500,354,47,49,240,229,boxer,1
images/boxer_176.jpg,323,500,252,72,450,232,boxer,1
images/boxer_115.jpg,375,500,127,66,391,297,boxer,1
images/boxer_13.jpg,500,333,125,92,236,211,boxer,1
images/boxer_141.jpg,309,500,89,49,292,172,boxer,1
images/boxer_184.jpg,291,500,100,91,270,202,boxer,1
images/boxer_153.jpg,300,500,117,1,347,251,boxer,1
images/boxer_151.jpg,333,500,188,44,367,259,boxer,1
images/boxer_12.jpg,375,500,1,9,389,327,boxer,1
images/boxer_180.jpg,333,500,179,28,393,219,boxer,1
images/boxer_132.jpg,309,500,193,37,414,261,boxer,1
images/boxer_124.jpg,333,500,232,161,259,189,boxer,1
images/boxer_174.jpg,333,500,107,4,341,231,boxer,1
images/boxer_148.jpg,333,500,158,57,337,236,boxer,1
images/boxer_150.jpg,375,500,220,112,300,278,boxer,1
images/boxer_166.jpg,500,334,143,89,289,231,boxer,1
images/boxer_102.jpg,375,500,90,24,414,326,boxer,1
images/boxer_152.jpg,500,375,19,55,361,437,boxer,1
images/boxer_121.jpg,333,500,248,143,276,165,boxer,1
images/boxer_106.jpg,375,500,183,56,279,143,boxer,1
images/boxer_11.jpg,500,375,1,65,371,435,boxer,1
images/boxer_18.jpg,333,500,347,112,410,180,boxer,1
images/boxer_15.jpg,333,500,193,45,377,262,boxer,1
images/boxer_177.jpg,333,500,142,1,436,305,boxer,1
images/boxer_163.jpg,375,500,144,110,326,267,boxer,1
images/boxer_167.jpg,328,500,37,26,286,292,boxer,1
images/boxer_185.jpg,281,500,176,51,339,182,boxer,1
images/boxer_123.jpg,333,500,205,185,241,231,boxer,1
images/boxer_170.jpg,500,333,154,8,312,182,boxer,1
images/boxer_116.jpg,346,500,186,68,281,139,boxer,1
images/boxer_120.jpg,333,500,249,135,302,198,boxer,1
images/boxer_182.jpg,435,500,152,182,226,248,boxer,1
images/boxer_143.jpg,375,500,56,32,391,321,boxer,1
images/boxer_188.jpg,332,500,103,53,408,314,boxer,1
images/boxer_179.jpg,333,500,141,17,382,286,boxer,1
images/boxer_181.jpg,333,500,259,8,362,112,boxer,1
images/boxer_126.jpg,309,500,169,6,377,212,boxer,1
images/boxer_127.jpg,333,500,329,108,415,182,boxer,1
images/boxer_190.jpg,333,500,93,16,409,327,boxer,1
images/boxer_117.jpg,333,500,205,25,318,113,boxer,1
images/boxer_122.jpg,333,500,273,142,309,185,boxer,1
images/boxer_162.jpg,500,400,124,92,249,202,boxer,1
images/boxer_187.jpg,334,500,212,39,455,248,boxer,1
images/newfoundland_18.jpg,375,500,108,21,337,226,newfoundland,2
images/newfoundland_110.jpg,375,500,121,17,338,231,newfoundland,2
images/newfoundland_141.jpg,335,500,227,62,451,292,newfoundland,2
images/newfoundland_17.jpg,500,375,60,106,192,251,newfoundland,2
images/newfoundland_12.jpg,375,500,188,103,334,261,newfoundland,2
images/newfoundland_178.jpg,357,500,48,6,373,228,newfoundland,2
images/newfoundland_156.jpg,375,500,218,64,356,202,newfoundland,2
images/newfoundland_165.jpg,333,500,307,87,401,180,newfoundland,2
images/newfoundland_190.jpg,500,500,78,109,283,284,newfoundland,2
images/newfoundland_116.jpg,375,500,252,99,471,286,newfoundland,2
images/newfoundland_139.jpg,333,500,166,7,411,259,newfoundland,2
images/newfoundland_158.jpg,500,375,56,1,325,258,newfoundland,2
images/newfoundland_111.jpg,334,500,121,4,379,260,newfoundland,2
images/newfoundland_114.jpg,375,500,172,138,390,351,newfoundland,2
images/newfoundland_177.jpg,500,333,13,17,317,309,newfoundland,2
images/newfoundland_169.jpg,333,500,162,45,291,145,newfoundland,2
images/newfoundland_121.jpg,500,462,112,80,329,267,newfoundland,2
images/newfoundland_105.jpg,375,500,108,132,261,253,newfoundland,2
images/newfoundland_103.jpg,375,500,181,41,303,152,newfoundland,2
images/newfoundland_150.jpg,500,377,147,37,358,255,newfoundland,2
images/newfoundland_168.jpg,375,500,193,85,305,179,newfoundland,2
images/newfoundland_127.jpg,333,500,116,56,305,240,newfoundland,2
images/newfoundland_132.jpg,500,375,136,50,294,171,newfoundland,2
images/newfoundland_167.jpg,375,500,223,171,287,242,newfoundland,2
images/newfoundland_113.jpg,500,372,194,43,310,177,newfoundland,2
images/newfoundland_147.jpg,334,500,88,37,370,295,newfoundland,2
images/newfoundland_136.jpg,500,334,111,138,256,258,newfoundland,2
images/newfoundland_13.jpg,500,333,91,127,187,225,newfoundland,2
images/newfoundland_187.jpg,375,500,81,40,296,255,newfoundland,2
images/newfoundland_166.jpg,333,500,46,95,157,199,newfoundland,2
images/newfoundland_145.jpg,333,500,68,15,366,306,newfoundland,2
images/newfoundland_117.jpg,375,500,85,72,367,309,newfoundland,2
images/newfoundland_161.jpg,378,500,29,45,127,155,newfoundland,2
images/newfoundland_14.jpg,379,500,148,39,355,244,newfoundland,2
images/newfoundland_153.jpg,333,500,103,30,362,284,newfoundland,2
images/newfoundland_171.jpg,333,500,151,1,401,302,newfoundland,2
images/newfoundland_112.jpg,500,489,50,75,410,440,newfoundland,2
images/newfoundland_176.jpg,333,500,112,53,325,214,newfoundland,2
images/newfoundland_128.jpg,500,400,163,60,354,220,newfoundland,2
images/newfoundland_124.jpg,333,500,298,87,392,177,newfoundland,2
images/newfoundland_108.jpg,500,333,13,1,289,228,newfoundland,2
images/newfoundland_104.jpg,375,500,189,77,318,212,newfoundland,2
images/newfoundland_185.jpg,375,500,144,62,448,339,newfoundland,2
images/newfoundland_143.jpg,375,500,143,18,309,169,newfoundland,2
images/newfoundland_11.jpg,375,500,246,72,397,214,newfoundland,2
images/newfoundland_123.jpg,333,500,263,67,358,164,newfoundland,2
images/newfoundland_137.jpg,333,500,105,30,362,286,newfoundland,2
images/newfoundland_122.jpg,400,500,147,49,277,181,newfoundland,2
images/newfoundland_126.jpg,500,443,227,52,380,217,newfoundland,2
images/newfoundland_189.jpg,375,500,147,61,357,277,newfoundland,2
images/newfoundland_157.jpg,333,500,234,79,454,281,newfoundland,2
images/newfoundland_181.jpg,333,500,133,8,419,314,newfoundland,2
images/newfoundland_109.jpg,334,500,152,46,248,136,newfoundland,2
images/newfoundland_164.jpg,333,500,360,66,450,159,newfoundland,2
images/newfoundland_186.jpg,500,500,254,25,410,175,newfoundland,2
images/newfoundland_155.jpg,333,500,158,9,410,260,newfoundland,2
images/newfoundland_146.jpg,500,375,168,64,312,202,newfoundland,2
images/newfoundland_133.jpg,375,500,237,83,335,169,newfoundland,2
images/newfoundland_154.jpg,333,500,156,1,465,304,newfoundland,2
images/newfoundland_119.jpg,500,375,79,235,286,469,newfoundland,2
images/newfoundland_148.jpg,375,500,16,47,190,239,newfoundland,2
images/newfoundland_129.jpg,500,500,214,73,435,269,newfoundland,2
images/newfoundland_180.jpg,500,500,118,111,288,295,newfoundland,2
images/newfoundland_151.jpg,333,500,85,41,320,306,newfoundland,2
images/newfoundland_149.jpg,333,500,194,7,371,146,newfoundland,2
images/newfoundland_138.jpg,333,500,155,1,466,303,newfoundland,2
images/newfoundland_140.jpg,500,335,175,90,270,187,newfoundland,2
images/newfoundland_100.jpg,333,500,178,101,265,215,newfoundland,2
images/newfoundland_16.jpg,375,500,133,43,408,265,newfoundland,2
images/newfoundland_172.jpg,333,500,169,13,352,163,newfoundland,2
images/newfoundland_118.jpg,500,403,98,71,340,356,newfoundland,2
images/newfoundland_144.jpg,375,500,120,63,264,195,newfoundland,2
images/newfoundland_134.jpg,375,500,211,126,338,225,newfoundland,2
images/newfoundland_162.jpg,500,333,51,157,332,402,newfoundland,2
images/newfoundland_175.jpg,333,500,147,35,397,260,newfoundland,2
images/newfoundland_120.jpg,333,500,184,94,295,199,newfoundland,2
images/newfoundland_163.jpg,333,500,214,49,329,157,newfoundland,2
images/newfoundland_131.jpg,375,500,103,133,253,270,newfoundland,2
images/newfoundland_130.jpg,500,334,123,131,258,240,newfoundland,2
images/newfoundland_106.jpg,500,333,115,81,285,228,newfoundland,2
images/newfoundland_15.jpg,333,500,87,26,288,249,newfoundland,2
images/beagle_13.jpg,375,500,179,69,315,199,beagle,3
images/beagle_145.jpg,500,334,180,257,237,314,beagle,3
images/beagle_100.jpg,500,333,3,1,297,289,beagle,3
images/beagle_14.jpg,500,334,1,37,334,421,beagle,3
images/beagle_105.jpg,395,500,318,119,445,258,beagle,3
images/beagle_181.jpg,334,500,13,87,491,304,beagle,3
images/beagle_18.jpg,500,336,43,31,291,204,beagle,3
images/beagle_136.jpg,375,500,97,89,469,351,beagle,3
images/beagle_127.jpg,500,329,101,10,315,267,beagle,3
images/beagle_103.jpg,334,500,150,62,317,225,beagle,3
images/beagle_12.jpg,333,500,44,1,317,270,beagle,3
images/beagle_131.jpg,375,500,1,52,391,256,beagle,3
images/beagle_193.jpg,375,500,212,153,342,247,beagle,3
images/beagle_157.jpg,500,453,13,50,450,450,beagle,3
images/beagle_161.jpg,333,500,163,71,341,256,beagle,3
images/beagle_130.jpg,375,500,65,185,188,284,beagle,3
images/beagle_186.jpg,334,500,215,152,375,297,beagle,3
images/beagle_167.jpg,375,500,321,135,443,227,beagle,3
images/beagle_108.jpg,500,333,45,81,280,257,beagle,3
images/beagle_163.jpg,375,500,132,49,301,181,beagle,3
images/beagle_16.jpg,500,361,52,16,360,250,beagle,3
images/beagle_110.jpg,500,437,71,34,338,269,beagle,3
images/beagle_165.jpg,375,500,151,127,293,244,beagle,3
images/beagle_194.jpg,333,500,49,1,364,274,beagle,3
images/beagle_166.jpg,375,500,132,52,277,165,beagle,3
images/beagle_170.jpg,375,500,304,114,408,221,beagle,3
images/beagle_118.jpg,336,500,188,121,253,174,beagle,3
images/beagle_162.jpg,281,500,169,7,334,117,beagle,3
images/beagle_184.jpg,375,500,210,137,362,259,beagle,3
images/beagle_164.jpg,375,500,157,64,277,143,beagle,3
images/beagle_176.jpg,500,379,46,46,331,335,beagle,3
images/beagle_111.jpg,333,500,183,59,439,258,beagle,3
images/beagle_160.jpg,375,500,228,100,330,217,beagle,3
images/beagle_107.jpg,361,500,148,86,336,238,beagle,3
images/beagle_15.jpg,334,500,169,124,282,214,beagle,3
images/beagle_141.jpg,500,334,106,157,208,255,beagle,3
images/beagle_102.jpg,500,333,90,99,242,206,beagle,3
images/beagle_119.jpg,500,456,164,165,305,283,beagle,3
images/beagle_177.jpg,375,500,95,1,436,368,beagle,3
images/beagle_121.jpg,375,500,47,150,276,303,beagle,3
images/beagle_187.jpg,500,334,30,97,296,319,beagle,3
images/beagle_175.jpg,375,500,176,102,312,244,beagle,3
images/beagle_151.jpg,374,500,11,24,394,326,beagle,3
images/beagle_179.jpg,500,494,86,119,323,340,beagle,3
images/beagle_124.jpg,333,500,229,29,467,254,beagle,3
images/beagle_147.jpg,335,500,156,152,201,203,beagle,3
images/beagle_10.jpg,334,500,149,51,388,280,beagle,3
images/beagle_126.jpg,500,352,37,114,326,370,beagle,3
images/beagle_192.jpg,334,500,158,68,373,226,beagle,3
images/beagle_125.jpg,333,500,155,125,256,226,beagle,3
images/beagle_142.jpg,334,500,217,91,318,176,beagle,3
images/beagle_101.jpg,334,500,187,64,319,178,beagle,3
images/beagle_154.jpg,500,332,95,93,220,191,beagle,3
images/beagle_114.jpg,500,424,153,55,358,274,beagle,3
images/beagle_188.jpg,500,333,1,54,317,286,beagle,3
images/beagle_128.jpg,333,500,124,47,310,220,beagle,3
images/beagle_156.jpg,334,500,165,65,315,217,beagle,3
images/beagle_173.jpg,288,352,100,143,212,257,beagle,3
images/beagle_180.jpg,333,500,173,39,488,333,beagle,3
images/beagle_122.jpg,333,500,122,53,237,146,beagle,3
images/beagle_191.jpg,500,333,30,197,178,328,beagle,3
images/beagle_139.jpg,500,375,77,76,262,233,beagle,3
images/beagle_133.jpg,375,500,1,54,376,261,beagle,3
images/beagle_112.jpg,500,333,24,227,232,392,beagle,3
images/beagle_171.jpg,375,500,111,4,348,253,beagle,3
images/beagle_155.jpg,380,500,29,113,421,304,beagle,3
images/beagle_116.jpg,334,500,174,139,386,286,beagle,3
images/beagle_109.jpg,329,500,93,24,312,171,beagle,3
images/beagle_113.jpg,500,333,15,118,275,395,beagle,3
images/beagle_129.jpg,500,332,96,128,283,266,beagle,3
images/beagle_17.jpg,500,333,96,181,279,284,beagle,3
images/beagle_183.jpg,400,500,256,138,438,255,beagle,3
images/beagle_185.jpg,500,334,10,191,256,365,beagle,3
images/beagle_134.jpg,334,500,127,82,294,223,beagle,3
images/beagle_149.jpg,333,500,164,7,500,333,beagle,3
images/beagle_144.jpg,375,500,150,16,500,325,beagle,3
images/beagle_172.jpg,375,500,191,54,390,257,beagle,3
images/beagle_146.jpg,281,500,1,1,306,281,beagle,3
images/beagle_123.jpg,375,500,216,176,274,223,beagle,3
images/beagle_115.jpg,343,500,104,134,240,271,beagle,3
images/beagle_138.jpg,375,500,155,1,367,183,beagle,3
images/miniature_pinscher_179.jpg,224,300,90,9,238,124,miniature_pinscher,4
images/miniature_pinscher_159.jpg,225,300,135,11,200,97,miniature_pinscher,4
images/miniature_pinscher_172.jpg,202,300,136,45,214,109,miniature_pinscher,4
images/miniature_pinscher_163.jpg,240,300,58,14,221,146,miniature_pinscher,4
images/miniature_pinscher_151.jpg,225,300,73,18,200,186,miniature_pinscher,4
images/miniature_pinscher_101.jpg,492,500,151,20,296,191,miniature_pinscher,4
images/miniature_pinscher_149.jpg,225,300,178,42,248,109,miniature_pinscher,4
images/miniature_pinscher_176.jpg,200,277,159,7,252,108,miniature_pinscher,4
images/miniature_pinscher_12.jpg,375,500,169,25,336,216,miniature_pinscher,4
images/miniature_pinscher_110.jpg,333,500,217,6,364,163,miniature_pinscher,4
images/miniature_pinscher_139.jpg,200,150,44,9,96,78,miniature_pinscher,4
images/miniature_pinscher_190.jpg,225,300,129,28,227,110,miniature_pinscher,4
images/miniature_pinscher_135.jpg,199,300,82,29,228,145,miniature_pinscher,4
images/miniature_pinscher_137.jpg,300,240,11,13,164,166,miniature_pinscher,4
images/miniature_pinscher_111.jpg,320,341,95,6,240,166,miniature_pinscher,4
images/miniature_pinscher_18.jpg,500,294,135,47,232,186,miniature_pinscher,4
images/miniature_pinscher_138.jpg,201,300,47,1,173,136,miniature_pinscher,4
images/miniature_pinscher_165.jpg,225,300,130,13,207,109,miniature_pinscher,4
images/miniature_pinscher_166.jpg,201,300,180,60,248,131,miniature_pinscher,4
images/miniature_pinscher_188.jpg,300,225,43,27,159,159,miniature_pinscher,4
images/miniature_pinscher_128.jpg,197,300,68,6,153,67,miniature_pinscher,4
images/miniature_pinscher_125.jpg,225,300,103,79,155,127,miniature_pinscher,4
images/miniature_pinscher_162.jpg,255,300,117,6,260,151,miniature_pinscher,4
images/miniature_pinscher_133.jpg,225,300,131,1,229,156,miniature_pinscher,4
images/miniature_pinscher_132.jpg,200,300,84,15,168,153,miniature_pinscher,4
images/miniature_pinscher_160.jpg,225,300,65,20,218,129,miniature_pinscher,4
images/miniature_pinscher_129.jpg,225,300,138,65,184,130,miniature_pinscher,4
images/miniature_pinscher_117.jpg,150,200,41,17,151,94,miniature_pinscher,4
images/miniature_pinscher_127.jpg,225,300,115,29,226,145,miniature_pinscher,4
images/miniature_pinscher_175.jpg,225,300,91,40,205,142,miniature_pinscher,4
images/miniature_pinscher_170.jpg,225,300,82,28,168,109,miniature_pinscher,4
images/miniature_pinscher_184.jpg,225,300,121,3,208,145,miniature_pinscher,4
images/miniature_pinscher_154.jpg,225,300,94,5,219,89,miniature_pinscher,4
images/miniature_pinscher_136.jpg,225,300,109,38,182,109,miniature_pinscher,4
images/miniature_pinscher_103.jpg,333,500,235,45,356,174,miniature_pinscher,4
images/miniature_pinscher_145.jpg,220,300,93,49,288,188,miniature_pinscher,4
images/miniature_pinscher_156.jpg,225,300,96,10,197,145,miniature_pinscher,4
images/miniature_pinscher_108.jpg,333,500,74,13,341,280,miniature_pinscher,4
images/miniature_pinscher_146.jpg,268,300,126,1,250,182,miniature_pinscher,4
images/miniature_pinscher_16.jpg,500,333,132,197,237,283,miniature_pinscher,4
images/miniature_pinscher_182.jpg,225,300,70,17,204,134,miniature_pinscher,4
images/miniature_pinscher_134.jpg,225,300,101,35,231,130,miniature_pinscher,4
images/miniature_pinscher_171.jpg,300,254,46,14,209,156,miniature_pinscher,4
images/miniature_pinscher_181.jpg,191,300,173,3,257,126,miniature_pinscher,4
images/miniature_pinscher_183.jpg,225,300,36,1,300,197,miniature_pinscher,4
images/miniature_pinscher_109.jpg,375,500,218,29,361,207,miniature_pinscher,4
images/miniature_pinscher_123.jpg,300,225,33,39,201,142,miniature_pinscher,4
images/miniature_pinscher_112.jpg,375,500,203,84,274,174,miniature_pinscher,4
images/miniature_pinscher_121.jpg,225,300,117,25,185,114,miniature_pinscher,4
images/miniature_pinscher_187.jpg,225,300,152,1,299,153,miniature_pinscher,4
images/miniature_pinscher_143.jpg,230,300,70,32,278,181,miniature_pinscher,4
images/miniature_pinscher_100.jpg,375,500,79,1,268,267,miniature_pinscher,4
images/miniature_pinscher_114.jpg,225,300,86,1,187,107,miniature_pinscher,4
images/miniature_pinscher_186.jpg,300,211,56,18,119,96,miniature_pinscher,4
images/miniature_pinscher_148.jpg,225,300,104,60,191,130,miniature_pinscher,4
images/miniature_pinscher_147.jpg,225,300,90,35,191,101,miniature_pinscher,4
images/miniature_pinscher_104.jpg,333,500,171,61,370,250,miniature_pinscher,4
images/miniature_pinscher_168.jpg,225,300,10,1,206,209,miniature_pinscher,4
images/miniature_pinscher_157.jpg,300,215,25,13,200,178,miniature_pinscher,4
images/miniature_pinscher_158.jpg,225,300,140,39,270,163,miniature_pinscher,4
images/miniature_pinscher_119.jpg,300,246,23,23,140,166,miniature_pinscher,4
images/miniature_pinscher_150.jpg,225,300,132,59,215,155,miniature_pinscher,4
images/miniature_pinscher_122.jpg,262,300,67,29,162,140,miniature_pinscher,4
images/miniature_pinscher_106.jpg,411,500,94,42,347,359,miniature_pinscher,4
images/miniature_pinscher_174.jpg,225,300,72,18,190,159,miniature_pinscher,4
images/miniature_pinscher_102.jpg,333,500,236,19,400,192,miniature_pinscher,4
images/miniature_pinscher_177.jpg,300,184,24,16,167,162,miniature_pinscher,4
images/miniature_pinscher_180.jpg,245,300,27,14,137,149,miniature_pinscher,4
images/miniature_pinscher_126.jpg,300,211,39,82,169,186,miniature_pinscher,4
images/miniature_pinscher_155.jpg,149,200,6,1,151,100,miniature_pinscher,4
images/miniature_pinscher_13.jpg,500,375,100,114,212,242,miniature_pinscher,4
images/miniature_pinscher_185.jpg,300,277,41,1,137,109,miniature_pinscher,4
images/miniature_pinscher_161.jpg,225,300,85,5,227,181,miniature_pinscher,4
images/miniature_pinscher_141.jpg,300,201,60,90,132,151,miniature_pinscher,4
images/miniature_pinscher_15.jpg,375,500,290,23,445,241,miniature_pinscher,4
images/miniature_pinscher_142.jpg,300,225,50,59,152,175,miniature_pinscher,4
images/miniature_pinscher_144.jpg,225,300,81,1,174,109,miniature_pinscher,4
images/miniature_pinscher_115.jpg,210,300,178,4,263,160,miniature_pinscher,4
images/miniature_pinscher_120.jpg,225,300,90,1,205,116,miniature_pinscher,4
images/miniature_pinscher_130.jpg,225,300,122,27,195,116,miniature_pinscher,4
images/miniature_pinscher_178.jpg,225,300,76,1,221,198,miniature_pinscher,4
images/english_cocker_spaniel_102.jpg,375,500,88,25,200,175,english_cocker_spaniel,5
images/english_cocker_spaniel_183.jpg,451,373,18,30,323,338,english_cocker_spaniel,5
images/english_cocker_spaniel_171.jpg,333,500,225,82,302,165,english_cocker_spaniel,5
images/english_cocker_spaniel_109.jpg,500,333,34,32,300,304,english_cocker_spaniel,5
images/english_cocker_spaniel_186.jpg,500,500,50,86,380,403,english_cocker_spaniel,5
